"itemID","typeID","groupID","solarSystemID","constellationID","regionID","orbitID","x","y","z","radius","itemName","security","celestialIndex","orbitIndex"
"50002191","17","10","30000008","20000001","10000001","","-3449996943360.0","5241291939840.0","-646422405120.0","2323.0","","0.882115714763018","",""
"50002192","17","10","30000008","20000001","10000001","","3004915507200.0","4691856875520.0","-2957776773120.0","2323.0","","0.882115714763018","",""
"50002193","29624","10","30000008","20000001","10000001","","1756718653440.0","13683548160.0","-453346222080.0","2473.0","","0.882115714763018","",""
"50002194","29624","10","30000008","20000001","10000001","","-982656000000.0","-7741071360.0","2814641479680.0","2473.0","","0.882115714763018","",""
"50000025","29624","10","30000009","20000002","10000001","","789684756480.0","6538567680.0","-3083474165760.0","2473.0","","0.57781948156321","",""
"50000110","29624","10","30000010","20000002","10000001","","-1335628062720.0","-176301219840.0","1715650191360.0","2473.0","","0.539052013003089","",""
"50000111","29624","10","30000010","20000002","10000001","","4313123512320.0","569596846080.0","-1874440642560.0","2473.0","","0.539052013003089","",""
"50000112","29624","10","30000010","20000002","10000001","","4313106063360.0","569600532480.0","-1874452439040.0","2473.0","","0.539052013003089","",""
"50000550","29624","10","30000011","20000002","10000001","","-169693224960.0","12007956480.0","-557053501440.0","2473.0","","0.456959354735403","",""
"50000551","17","10","30000011","20000002","10000001","","1533911654400.0","-1722183720960.0","740979548160.0","2323.0","","0.456959354735403","",""
"50001176","29624","10","30000012","20000002","10000001","","463120097280.0","-52283351040.0","1673514147840.0","2473.0","","0.322884272450518","",""
"50001177","17","10","30000012","20000002","10000001","","-4457014272000.0","2295784857600.0","4674061885440.0","2323.0","","0.322884272450518","",""
"50001442","29624","10","30000013","20000002","10000001","","2732844933120.0","-120162263040.0","6315511111680.0","2473.0","","0.442816632886763","",""
"50001443","29624","10","30000013","20000002","10000001","","-41114296320.0","1754112000.0","-615884267520.0","2473.0","","0.442816632886763","",""
"50001444","29624","10","30000013","20000002","10000001","","3579701452800.0","-157332234240.0","-92960563200.0","2473.0","","0.442816632886763","",""
"50001445","29624","10","30000013","20000002","10000001","","3579704401920.0","-157459783680.0","-92988825600.0","2473.0","","0.442816632886763","",""
"50001446","29624","10","30000013","20000002","10000001","","-41064898560.0","1943101440.0","-615841259520.0","2473.0","","0.442816632886763","",""
"50001576","17","10","30000014","20000002","10000001","","-4738148229120.0","4145132052480.0","-3261912391680.0","2323.0","","0.355242291075942","",""
"50001577","29624","10","30000014","20000002","10000001","","-130605342720.0","-2216140800.0","234213826560.0","2473.0","","0.355242291075942","",""
"50001578","17","10","30000014","20000002","10000001","","6040275886080.0","-31861432320.0","3712989880320.0","2323.0","","0.355242291075942","",""
"50001594","17","10","30000015","20000002","10000001","","1615606456320.0","-3048139530240.0","-511082373120.0","2323.0","","0.293932972095294","",""
"50001595","17","10","30000015","20000002","10000001","","-2007800832000.0","-2830350704640.0","346980065280.0","2323.0","","0.293932972095294","",""
"50001596","29624","10","30000015","20000002","10000001","","-417364746240.0","25512714240.0","2519043072000.0","2473.0","","0.293932972095294","",""
"50013967","29625","10","30000015","20000002","10000001","","2465104404480.0","-1521167032320.0","-1942126632960.0","13054.0","","0.293932972095294","",""
"50002093","29624","10","30000016","20000002","10000001","","2028699770880.0","69069987840.0","167419944960.0","2473.0","","0.391497055683935","",""
"50000297","29624","10","30000017","20000003","10000001","","-540896256000.0","-83940679680.0","-79728107520.0","2473.0","","0.172228559767585","",""
"50000298","29624","10","30000017","20000003","10000001","","-2283192115200.0","-354270781440.0","-3835769610240.0","2473.0","","0.172228559767585","",""
"50000299","29624","10","30000017","20000003","10000001","","-2283200716800.0","-354321162240.0","-3835752161280.0","2473.0","","0.172228559767585","",""
"50000300","29624","10","30000017","20000003","10000001","","5966452776960.0","925848576000.0","-1231914147840.0","2473.0","","0.172228559767585","",""
"50000423","29624","10","30000018","20000003","10000001","","1082188800000.0","-168001413120.0","-427163934720.0","2473.0","","0.231262625040188","",""
"50000424","17","10","30000018","20000003","10000001","","-2514090270720.0","4743294935040.0","795309465600.0","2323.0","","0.231262625040188","",""
"50000425","29624","10","30000018","20000003","10000001","","-3838248591360.0","595862691840.0","3041941708800.0","2473.0","","0.231262625040188","",""
"50001197","29624","10","30000019","20000003","10000001","","476991528960.0","86493634560.0","-3379715973120.0","2473.0","","0.109704972598651","",""
"50001608","29624","10","30000020","20000003","10000001","","7769223045120.0","-1401910517760.0","-4851167600640.0","2473.0","","0.1604491933025","",""
"50001724","29624","10","30000021","20000003","10000001","","2080086466560.0","141591060480.0","1512373985280.0","2473.0","","0.189705283105681","",""
"50001725","29624","10","30000021","20000003","10000001","","2080039280640.0","141613670400.0","1512485068800.0","2473.0","","0.189705283105681","",""
"50001978","29624","10","30000022","20000003","10000001","","-7146363985920.0","-642811453440.0","-1777566720000.0","2473.0","","0.113839956995903","",""
"50001979","29624","10","30000022","20000003","10000001","","4625292288000.0","416036904960.0","3950779883520.0","2473.0","","0.113839956995903","",""
"50000276","17","10","30000023","20000004","10000001","","-2426763141120.0","1395302277120.0","-4435195207680.0","2323.0","","0.869394349221088","",""
"50000277","29624","10","30000023","20000004","10000001","","-1189647851520.0","-132751810560.0","4615229644800.0","2473.0","","0.869394349221088","",""
"50000278","29624","10","30000023","20000004","10000001","","-1189651783680.0","-132767539200.0","4615215636480.0","2473.0","","0.869394349221088","",""
"50002890","29624","10","30000024","20000004","10000001","","-640894525440.0","100990525440.0","-2285530521600.0","2473.0","","0.840834548322929","",""
"50002891","29624","10","30000024","20000004","10000001","","206829035520.0","-32592322560.0","627654942720.0","2473.0","","0.840834548322929","",""
"50002892","29624","10","30000024","20000004","10000001","","206822400000.0","-32631152640.0","627633315840.0","2473.0","","0.840834548322929","",""
"50002893","29624","10","30000024","20000004","10000001","","206838128640.0","-32593551360.0","627628892160.0","2473.0","","0.840834548322929","",""
"50003794","29624","10","30000025","20000004","10000001","","665879715840.0","64978575360.0","-1436086394880.0","2473.0","","0.803265994106465","",""
"50003795","29624","10","30000025","20000004","10000001","","179198976000.0","17430159360.0","166785146880.0","2473.0","","0.803265994106465","",""
"50003796","29624","10","30000025","20000004","10000001","","666082222080.0","64767713280.0","-1435941642240.0","2473.0","","0.803265994106465","",""
"50003797","29624","10","30000025","20000004","10000001","","666168483840.0","64961126400.0","-1436023234560.0","2473.0","","0.803265994106465","",""
"50004483","29624","10","30000026","20000004","10000001","","-3674202316800.0","-279170457600.0","-5721752985600.0","2473.0","","0.695564173138387","",""
"50004484","29624","10","30000026","20000004","10000001","","-3674194698240.0","-279170211840.0","-5721760604160.0","2473.0","","0.695564173138387","",""
"50004485","29624","10","30000026","20000004","10000001","","1717686804480.0","130479022080.0","3727520194560.0","2473.0","","0.695564173138387","",""
"50004486","29624","10","30000026","20000004","10000001","","1749647155200.0","132920893440.0","2296315453440.0","2473.0","","0.695564173138387","",""
"50004893","29624","10","30000027","20000004","10000001","","-3565058826240.0","-27071569920.0","1837883105280.0","2473.0","","0.74991328878682","",""
"50004894","29624","10","30000027","20000004","10000001","","-3564986818560.0","-27053629440.0","1837969121280.0","2473.0","","0.74991328878682","",""
"50004895","29624","10","30000027","20000004","10000001","","-6527508480.0","74833920.0","-222034206720.0","2473.0","","0.74991328878682","",""
"50004929","29624","10","30000028","20000004","10000001","","-3432275681280.0","676033781760.0","340762583040.0","2473.0","","0.768432631428651","",""
"50004930","29624","10","30000028","20000004","10000001","","-3432268800000.0","676034764800.0","340824514560.0","2473.0","","0.768432631428651","",""
"50004931","29624","10","30000028","20000004","10000001","","6550789939200.0","-1290293698560.0","-588885073920.0","2473.0","","0.768432631428651","",""
"50004932","29624","10","30000028","20000004","10000001","","6550773719040.0","-1290308198400.0","-588895395840.0","2473.0","","0.768432631428651","",""
"50013575","17","10","30000028","20000004","10000001","","3553630494720.0","4816238714880.0","-4305110016000.0","2323.0","","0.768432631428651","",""
"50005226","29624","10","30000029","20000004","10000001","","-1754701209600.0","53712691200.0","-1454081925120.0","2473.0","","0.573051226792107","",""
"50005227","29624","10","30000029","20000004","10000001","","-1754618880000.0","53694259200.0","-1454115348480.0","2473.0","","0.573051226792107","",""
"50005545","29624","10","30000030","20000004","10000001","","-121937141760.0","22498467840.0","-385830789120.0","2473.0","","0.573075677011312","",""
"50005546","29624","10","30000030","20000004","10000001","","-121942056960.0","22514442240.0","-385807933440.0","2473.0","","0.573075677011312","",""
"50005547","29624","10","30000030","20000004","10000001","","1778452684800.0","-328063426560.0","2010022502400.0","2473.0","","0.573075677011312","",""
"50005548","17","10","30000030","20000004","10000001","","2926240604160.0","-518655221760.0","117724815360.0","2323.0","","0.573075677011312","",""
"50000467","29624","10","30000031","20000005","10000001","","-468671324160.0","-68936294400.0","216695562240.0","2473.0","","0.681783438209048","",""
"50000468","29624","10","30000031","20000005","10000001","","1147166515200.0","168736481280.0","-1618802565120.0","2473.0","","0.681783438209048","",""
"50000663","17","10","30000032","20000005","10000001","","-2086956441600.0","1231539609600.0","-1544396513280.0","2323.0","","0.798187617055237","",""
"50000664","29624","10","30000032","20000005","10000001","","679881646080.0","-7433625600.0","123646402560.0","2473.0","","0.798187617055237","",""
"50000665","29624","10","30000032","20000005","10000001","","1580819619840.0","-17178255360.0","-375976796160.0","2473.0","","0.798187617055237","",""
"50002000","29624","10","30000033","20000005","10000001","","5860516700160.0","-721559101440.0","535410647040.0","2473.0","","0.75391995235005","",""
"50002001","29624","10","30000033","20000005","10000001","","-1490853765120.0","183662223360.0","-2493423083520.0","2473.0","","0.75391995235005","",""
"50003051","29624","10","30000034","20000005","10000001","","-3512720793600.0","476761989120.0","2702756290560.0","2473.0","","0.782122909851242","",""
"50004085","29624","10","30000035","20000005","10000001","","1314878300160.0","-240338903040.0","1578578780160.0","2473.0","","0.594050570256138","",""
"50004086","29624","10","30000035","20000005","10000001","","3484887982080.0","-637091880960.0","753734000640.0","2473.0","","0.594050570256138","",""
"50013573","17","10","30000035","20000005","10000001","","3795605544960.0","968913346560.0","-726392463360.0","2323.0","","0.594050570256138","",""
"50004229","29624","10","30000036","20000005","10000001","","-6734900551680.0","176820756480.0","-4382088929280.0","2473.0","","0.42471818203938","",""
"50004230","29624","10","30000036","20000005","10000001","","283891998720.0","-7396270080.0","675407585280.0","2473.0","","0.42471818203938","",""
"50005475","29624","10","30000037","20000005","10000001","","46831902720.0","9194741760.0","-56432271360.0","2473.0","","0.422069314931671","",""
"50013572","29625","10","30000037","20000005","10000001","","-7369519718400.0","6492987432960.0","3908176404480.0","13054.0","","0.422069314931671","",""
"50000638","17","10","30000038","20000006","10000001","","-1261511270400.0","1416348672000.0","-609392271360.0","2323.0","","0.423728855186249","",""
"50000639","29624","10","30000038","20000006","10000001","","1237173166080.0","49315061760.0","1321754419200.0","2473.0","","0.423728855186249","",""
"50000640","29624","10","30000038","20000006","10000001","","1237189140480.0","49332264960.0","1321753436160.0","2473.0","","0.423728855186249","",""
"50000641","29624","10","30000038","20000006","10000001","","8850923520.0","377856000.0","-343822540800.0","2473.0","","0.423728855186249","",""
"50000852","29624","10","30000039","20000006","10000001","","-4778908508160.0","351824240640.0","-1418868940800.0","2473.0","","0.400722036484829","",""
"50000853","29624","10","30000039","20000006","10000001","","1796340080640.0","-132212121600.0","-1910649937920.0","2473.0","","0.400722036484829","",""
"50000854","29624","10","30000039","20000006","10000001","","879666831360.0","-64766976000.0","2993093468160.0","2473.0","","0.400722036484829","",""
"50001492","29624","10","30000040","20000006","10000001","","-1221296087040.0","-38712483840.0","499190292480.0","2473.0","","0.390645600822198","",""
"50001493","29624","10","30000040","20000006","10000001","","-1221239808000.0","-38841016320.0","499248783360.0","2473.0","","0.390645600822198","",""
"50001494","29624","10","30000040","20000006","10000001","","-1221257994240.0","-38716416000.0","499174809600.0","2473.0","","0.390645600822198","",""
"50003107","29624","10","30000041","20000006","10000001","","427992145920.0","-31877652480.0","-4176753008640.0","2473.0","","0.36408774701497","",""
"50003108","29624","10","30000041","20000006","10000001","","-75665448960.0","5650882560.0","40016732160.0","2473.0","","0.36408774701497","",""
"50003544","29624","10","30000042","20000006","10000001","","159433236480.0","21594071040.0","77834280960.0","2473.0","","0.472835003937131","",""
"50004375","29624","10","30000043","20000006","10000001","","764352798720.0","-278814720.0","3228915179520.0","2473.0","","0.379343121688665","",""
"50004376","29624","10","30000043","20000006","10000001","","764374179840.0","-274636800.0","3228896747520.0","2473.0","","0.379343121688665","",""
"50013700","17","10","30000043","20000006","10000001","","3275309506560.0","1601221386240.0","-173782425600.0","2323.0","","0.379343121688665","",""
"50000759","29624","10","30000044","20000007","10000001","","1257546670080.0","196280524800.0","517226127360.0","2473.0","","0.12825847580852","",""
"50000760","29624","10","30000044","20000007","10000001","","1257547898880.0","196286914560.0","517224161280.0","2473.0","","0.12825847580852","",""
"50000860","29624","10","30000045","20000007","10000001","","-1001728204800.0","-184671313920.0","-259812679680.0","2473.0","","0.216311339767522","",""
"50000861","29624","10","30000045","20000007","10000001","","4794206330880.0","883237232640.0","1835226685440.0","2473.0","","0.216311339767522","",""
"50000862","29624","10","30000045","20000007","10000001","","-2121291571200.0","-390743531520.0","2233587179520.0","2473.0","","0.216311339767522","",""
"50000863","29624","10","30000045","20000007","10000001","","-1001793085440.0","-184357724160.0","-259762298880.0","2473.0","","0.216311339767522","",""
"50001045","29624","10","30000046","20000007","10000001","","-2172467159040.0","288909189120.0","-2774879723520.0","2473.0","","0.303802990131855","",""
"50001046","29624","10","30000046","20000007","10000001","","-2172468633600.0","288900587520.0","-2774877265920.0","2473.0","","0.303802990131855","",""
"50001047","29624","10","30000046","20000007","10000001","","552968724480.0","-73604014080.0","1389079388160.0","2473.0","","0.303802990131855","",""
"50001048","17","10","30000046","20000007","10000001","","2847135129600.0","4013541089280.0","-492030566400.0","2323.0","","0.303802990131855","",""
"50001049","29624","10","30000046","20000007","10000001","","-4294516285440.0","571182243840.0","1201324154880.0","2473.0","","0.303802990131855","",""
"50001567","29624","10","30000047","20000007","10000001","","-6575854755840.0","1182739292160.0","-3662932500480.0","2473.0","","0.369186257658592","",""
"50001568","29624","10","30000047","20000007","10000001","","-1199753502720.0","215790182400.0","8998563225600.0","2473.0","","0.369186257658592","",""
"50001986","29624","10","30000048","20000007","10000001","","717750312960.0","10585743360.0","-3603976642560.0","2473.0","","0.492701244651463","",""
"50001987","29624","10","30000048","20000007","10000001","","717780787200.0","10614251520.0","-3603982049280.0","2473.0","","0.492701244651463","",""
"50001988","17","10","30000048","20000007","10000001","","-9457515601920.0","-549140766720.0","617859686400.0","2323.0","","0.492701244651463","",""
"50002513","29624","10","30000049","20000007","10000001","","1860405780480.0","205228400640.0","-417474355200.0","2473.0","","0.212976884921542","",""
"50002626","29624","10","30000050","20000007","10000001","","439508951040.0","15956828160.0","-881799536640.0","2473.0","","0.477246353538886","",""
"50000679","29624","10","30000051","20000008","10000001","","-526744903680.0","-58135388160.0","1830921216000.0","2473.0","","0.649136638606088","",""
"50000680","29624","10","30000051","20000008","10000001","","-526802165760.0","-58114990080.0","1830901309440.0","2473.0","","0.649136638606088","",""
"50000681","17","10","30000051","20000008","10000001","","-1956964392960.0","-5224787681280.0","-3596342599680.0","2323.0","","0.649136638606088","",""
"50000682","29624","10","30000051","20000008","10000001","","612581498880.0","67568640000.0","-905647104000.0","2473.0","","0.649136638606088","",""
"50000903","17","10","30000052","20000008","10000001","","-3631311052800.0","1586986475520.0","624592281600.0","2323.0","","0.799900976516899","",""
"50000904","29624","10","30000052","20000008","10000001","","1763850854400.0","191084666880.0","-702217052160.0","2473.0","","0.799900976516899","",""
"50000905","29624","10","30000052","20000008","10000001","","475542282240.0","51530096640.0","-798695546880.0","2473.0","","0.799900976516899","",""
"50000906","29624","10","30000052","20000008","10000001","","-2849994547200.0","-308750376960.0","2254756700160.0","2473.0","","0.799900976516899","",""
"50000907","29624","10","30000052","20000008","10000001","","1763905413120.0","191033303040.0","-702143078400.0","2473.0","","0.799900976516899","",""
"50002291","29624","10","30000053","20000008","10000001","","-40193925120.0","-5977989120.0","-131196395520.0","2473.0","","0.730978722487679","",""
"50002292","29624","10","30000053","20000008","10000001","","-124706856960.0","-18548613120.0","250985226240.0","2473.0","","0.730978722487679","",""
"50002421","29624","10","30000054","20000008","10000001","","-1963791114240.0","286602731520.0","-633137602560.0","2473.0","","0.715563758408769","",""
"50002422","29624","10","30000054","20000008","10000001","","2581523865600.0","-376681881600.0","-370966487040.0","2473.0","","0.715563758408769","",""
"50005361","29624","10","30000055","20000008","10000001","","-232210391040.0","-33441669120.0","64939008000.0","2473.0","","0.725158525323317","",""
"50005362","29624","10","30000055","20000008","10000001","","-232208179200.0","-33452974080.0","64938270720.0","2473.0","","0.725158525323317","",""
"50008148","29624","10","30000056","20000008","10000001","","-2541325393920.0","-260273725440.0","-996707082240.0","2473.0","","0.613595835446554","",""
"50001495","17","10","30000057","20000009","10000001","","-3996838993920.0","-6240640327680.0","3934139965440.0","2323.0","","0.774198460516647","",""
"50001496","29624","10","30000057","20000009","10000001","","5465687531520.0","-828959662080.0","5255398318080.0","2473.0","","0.774198460516647","",""
"50001497","29624","10","30000057","20000009","10000001","","-2630437478400.0","398976245760.0","-3937143398400.0","2473.0","","0.774198460516647","",""
"50001498","29624","10","30000057","20000009","10000001","","-2630432808960.0","398992220160.0","-3937119068160.0","2473.0","","0.774198460516647","",""
"50004460","29624","10","30000058","20000009","10000001","","-311908884480.0","-18598502400.0","-292663418880.0","2473.0","","0.702186994980565","",""
"50004461","17","10","30000058","20000009","10000001","","797858242560.0","2181828648960.0","-2336501882880.0","2323.0","","0.702186994980565","",""
"50004462","29624","10","30000058","20000009","10000001","","2150909337600.0","128068608000.0","2080950558720.0","2473.0","","0.702186994980565","",""
"50004463","29624","10","30000058","20000009","10000001","","-311889715200.0","-18509537280.0","-292681359360.0","2473.0","","0.702186994980565","",""
"50006531","29624","10","30000059","20000009","10000001","","343932149760.0","-65757143040.0","-1339769856000.0","2473.0","","0.665586231399705","",""
"50006532","29624","10","30000059","20000009","10000001","","344045199360.0","-65726914560.0","-1339733729280.0","2473.0","","0.665586231399705","",""
"50006816","29624","10","30000060","20000009","10000001","","-1073318830080.0","98092769280.0","-1187875921920.0","2473.0","","0.545570545274901","",""
"50006817","29624","10","30000060","20000009","10000001","","3997167329280.0","-365339566080.0","-727451688960.0","2473.0","","0.545570545274901","",""
"50006818","29624","10","30000060","20000009","10000001","","3997161185280.0","-365363404800.0","-727445790720.0","2473.0","","0.545570545274901","",""
"50006819","29624","10","30000060","20000009","10000001","","3997167575040.0","-365340303360.0","-727461273600.0","2473.0","","0.545570545274901","",""
"50007289","29624","10","30000061","20000009","10000001","","655569346560.0","-34509987840.0","586134773760.0","2473.0","","0.718782620789887","",""
"50007887","29624","10","30000062","20000009","10000001","","-71426088960.0","-3435847680.0","61928202240.0","2473.0","","0.450343350098048","",""
"50007888","29624","10","30000062","20000009","10000001","","1747148021760.0","84043653120.0","-1919990292480.0","2473.0","","0.450343350098048","",""
"50007889","29624","10","30000062","20000009","10000001","","1747094937600.0","84072898560.0","-1919991767040.0","2473.0","","0.450343350098048","",""
"50007960","29624","10","30000063","20000009","10000001","","-5722104913920.0","-271949537280.0","-219483709440.0","2473.0","","0.509949588827775","",""
"50007961","29624","10","30000063","20000009","10000001","","-5722108846080.0","-271964528640.0","-219482480640.0","2473.0","","0.509949588827775","",""
"50007962","29624","10","30000063","20000009","10000001","","-2772763238400.0","-131813253120.0","-2280755159040.0","2473.0","","0.509949588827775","",""
"50008574","29624","10","30000064","20000009","10000001","","1877540413440.0","-346110812160.0","-1817142927360.0","2473.0","","0.569697661152562","",""
"50008575","29624","10","30000064","20000009","10000001","","-2144724295680.0","395553054720.0","-6134137774080.0","2473.0","","0.569697661152562","",""
"50008576","29624","10","30000064","20000009","10000001","","-2144701440000.0","395543224320.0","-6134139248640.0","2473.0","","0.569697661152562","",""
"50013576","17","10","30000064","20000009","10000001","","-3451685560320.0","-4678072442880.0","4181607014400.0","2323.0","","0.569697661152562","",""
"50008904","29624","10","30000065","20000009","10000001","","-427771699200.0","16655032320.0","2611174318080.0","2473.0","","0.358476524759994","",""
"50008905","29624","10","30000065","20000009","10000001","","-427759902720.0","16656261120.0","2611183165440.0","2473.0","","0.358476524759994","",""
"50008906","29624","10","30000065","20000009","10000001","","-427768012800.0","16678379520.0","2611137208320.0","2473.0","","0.358476524759994","",""
"50013649","17","10","30000065","20000009","10000001","","433444577280.0","-5740309585920.0","2789438545920.0","2323.0","","0.358476524759994","",""
"50010269","29624","10","30000066","20000009","10000001","","1119734538240.0","-149876367360.0","8777899253760.0","2473.0","","0.628696090011916","",""
"50010270","29624","10","30000066","20000009","10000001","","3176527749120.0","-425211617280.0","2804564582400.0","2473.0","","0.628696090011916","",""
"50010748","29624","10","30000067","20000009","10000001","","2017356226560.0","128059514880.0","5359493160960.0","2473.0","","0.396848687035075","",""
"50010749","29624","10","30000067","20000009","10000001","","2017374412800.0","128056565760.0","5359475466240.0","2473.0","","0.396848687035075","",""
"50011256","29624","10","30000068","20000009","10000001","","-2698769817600.0","-86206586880.0","-582885089280.0","2473.0","","0.597457508093388","",""
"50011257","29624","10","30000068","20000009","10000001","","118421053440.0","3768606720.0","46891622400.0","2473.0","","0.597457508093388","",""
"50012181","29624","10","30000069","20000009","10000001","","2559731589120.0","500093214720.0","1254046556160.0","2473.0","","0.542032780841138","",""
"50012182","29624","10","30000069","20000009","10000001","","2559713648640.0","500087070720.0","1254052700160.0","2473.0","","0.542032780841138","",""
"50012183","29624","10","30000069","20000009","10000001","","-290110709760.0","-56663285760.0","62134640640.0","2473.0","","0.542032780841138","",""
"50000811","17","10","30000070","20000010","10000001","","653440327680.0","-1231990333440.0","3010287575040.0","2323.0","","0.387421323795231","",""
"50000812","29624","10","30000070","20000010","10000001","","2994539765760.0","-105754337280.0","-343578746880.0","2473.0","","0.387421323795231","",""
"50000813","29624","10","30000070","20000010","10000001","","-904283381760.0","31944007680.0","-583067688960.0","2473.0","","0.387421323795231","",""
"50000814","29624","10","30000070","20000010","10000001","","-904283136000.0","31942778880.0","-583075799040.0","2473.0","","0.387421323795231","",""
"50001384","29624","10","30000071","20000010","10000001","","1553609809920.0","-247690076160.0","-1672289034240.0","2473.0","","0.527328625423247","",""
"50001590","29624","10","30000072","20000010","10000001","","753235353600.0","-86006292480.0","416284139520.0","2473.0","","0.363864338436054","",""
"50001591","29624","10","30000072","20000010","10000001","","53986713600.0","-6171156480.0","-323703152640.0","2473.0","","0.363864338436054","",""
"50001592","29626","10","30000072","20000010","10000001","","-310989496320.0","828534005760.0","349188710400.0","7063.0","","0.363864338436054","",""
"50001640","29624","10","30000073","20000010","10000001","","-5366113198080.0","885457428480.0","3611500830720.0","2473.0","","0.429506645047493","",""
"50001641","17","10","30000073","20000010","10000001","","-1325443031040.0","-2864871383040.0","6450448834560.0","2323.0","","0.429506645047493","",""
"50001642","17","10","30000073","20000010","10000001","","4669663272960.0","-2405319352320.0","-4897066721280.0","2323.0","","0.429506645047493","",""
"50002128","29624","10","30000074","20000010","10000001","","789615452160.0","-9879674880.0","2030877450240.0","2473.0","","0.426496411960909","",""
"50002129","29624","10","30000074","20000010","10000001","","789593088000.0","-9802506240.0","2030949703680.0","2473.0","","0.426496411960909","",""
"50002130","29624","10","30000074","20000010","10000001","","-3359835709440.0","41828720640.0","-433941995520.0","2473.0","","0.426496411960909","",""
"50002131","29624","10","30000074","20000010","10000001","","-3359842099200.0","41812992000.0","-433967308800.0","2473.0","","0.426496411960909","",""
"50002262","29624","10","30000075","20000010","10000001","","2351990169600.0","-258602803200.0","4862215495680.0","2473.0","","0.297802198707538","",""
"50002263","29624","10","30000075","20000010","10000001","","2351972474880.0","-258565693440.0","4862215249920.0","2473.0","","0.297802198707538","",""
"50002264","29624","10","30000075","20000010","10000001","","2351984762880.0","-258596659200.0","4862222622720.0","2473.0","","0.297802198707538","",""
"50002265","29625","10","30000075","20000010","10000001","","1198551490560.0","2145905909760.0","-5416506286080.0","13054.0","","0.297802198707538","",""
"50000488","17","10","30000076","20000011","10000001","","2394390896640.0","-3637597839360.0","448634757120.0","2323.0","","0.820099044824579","",""
"50000489","29624","10","30000076","20000011","10000001","","-411956551680.0","22238699520.0","-335314575360.0","2473.0","","0.820099044824579","",""
"50000490","29624","10","30000076","20000011","10000001","","-229378990080.0","12490137600.0","-1767576330240.0","2473.0","","0.820099044824579","",""
"50003093","29624","10","30000077","20000011","10000001","","1864760647680.0","-184353792000.0","3634683617280.0","2473.0","","0.824516600898814","",""
"50003094","29624","10","30000077","20000011","10000001","","-564728832000.0","55823032320.0","210382479360.0","2473.0","","0.824516600898814","",""
"50003095","29624","10","30000077","20000011","10000001","","-564722688000.0","55828684800.0","210366013440.0","2473.0","","0.824516600898814","",""
"50003253","29624","10","30000078","20000011","10000001","","386314444800.0","-4803502080.0","-297774489600.0","2473.0","","0.779548203790202","",""
"50003254","29624","10","30000078","20000011","10000001","","-279250575360.0","3532922880.0","-991338209280.0","2473.0","","0.779548203790202","",""
